Current,Brand,Model,Headsize (sq in),Length (in),Beam Width (mm),Weight (g),Balance (cm),Swingweight (kg cm^2),Twistweight (kg cm^2),Recoil Weight (kg cm^2),Polarization Index,Sweet Zone (sq in),RA Stiffness,Vibration Frequency (Hz),String Pattern
True,Prince,Vortex 310g,100.0,27.0,23.0,326.0,32.0,320.0,15.4,162.0,1.27,16.7,63.0,138.9,14x21
True,ProKennex,Black Ace (300),100.0,27.0,21.0,318.0,33.0,319.0,14.4,151.0,1.21,16.2,55.0,118.8,16x19
True,ProKennex,Black Ace (315),100.0,27.0,21.0,335.0,32.0,325.0,14.9,163.0,1.24,17.2,56.0,121.8,16x19
True,ProKennex,Black Ace 105,105.0,27.25,24.0,318.0,33.0,326.0,16.0,158.0,1.24,17.3,64.0,133.3,16x19
True,ProKennex,Ki 10 (305) - 2018,100.0,27.0,26.0,320.0,33.0,330.0,15.4,161.0,1.28,17.6,70.0,157.9,16x19
True,ProKennex,Ki 15 (260) - 2018,105.0,27.5,26.0,275.0,34.8,316.0,14.6,147.0,1.31,16.0,70.0,167.7,16x19
True,ProKennex,Ki 15 (300) - 2018,105.0,27.5,26.0,315.0,33.0,324.0,15.2,157.0,1.23,17.0,67.0,161.5,16x19
True,ProKennex,Ki Black Ace Pro,97.0,27.0,21.0,323.0,33.0,330.0,15.1,159.0,1.26,17.5,57.0,122.9,16x19
True,ProKennex,Ki Q+ 20 (2021),110.0,27.25,25.0,298.0,33.0,320.0,15.6,162.0,1.36,16.6,68.0,146.5,16x19
True,ProKennex,Ki Q+ 5 Pro (2021),100.0,27.0,23.0,332.0,32.0,334.0,14.5,173.0,1.33,17.1,67.0,137.2,16x20
True,Solinco,Blackout 300,100.0,27.0,26.0,320.0,32.5,316.0,14.5,154.0,1.23,16.1,71.0,166.5,16x19
True,Solinco,Blackout 300 XTD,100.0,27.5,25.0,320.0,32.5,328.0,14.3,166.0,1.28,16.9,70.0,157.2,16x19
True,Solinco,Whiteout 305,98.0,27.0,23.0,323.0,33.0,327.0,14.6,156.0,1.23,17.1,66.0,138.3,16x19
True,Solinco,Whiteout 305 18x20,98.0,27.0,22.0,323.0,33.0,324.0,14.8,153.0,1.21,16.8,66.0,147.1,18x20
True,Solinco,Whiteout 305 XTD,98.0,27.5,23.0,323.0,33.0,333.0,14.5,162.0,1.23,17.2,67.0,142.9,16x19
True,Tecnifibre,TF40 18x20,98.0,27.0,23.0,323.0,33.3,328.0,14.6,153.0,1.21,17.1,64.0,139.5,18x20
True,Tecnifibre,TF40 305 16x19,98.0,27.0,23.0,320.0,33.2,321.0,14.4,149.0,1.19,16.5,64.0,143.3,16x19
True,Tecnifibre,TF40 315 16x19,98.0,27.0,23.0,332.0,31.8,313.0,13.9,155.0,1.19,15.1,64.0,141.7,16x19
True,Tecnifibre,TFight ISO 295,100.0,27.0,24.0,312.0,33.5,324.0,15.1,152.0,1.24,17.0,70.0,160.8,16x19
True,Tecnifibre,TFight ISO 300,98.0,27.0,23.0,318.0,32.0,320.0,14.6,166.0,1.33,16.5,66.0,148.4,16x19
True,Tecnifibre,TFight ISO 305,98.0,27.0,23.0,320.0,33.3,335.0,15.0,161.0,1.28,17.6,64.0,141.3,18x19
True,Tecnifibre,TFight ISO 315,98.0,27.0,23.0,329.0,32.0,324.0,15.2,165.0,1.28,17.1,69.0,160.3,16x19
True,Volkl,C10 EVO,98.0,27.0,21.0,323.0,33.0,319.0,13.5,148.0,1.17,15.8,63.0,144.1,16x19
True,Volkl,V-Cell 10 300g,98.0,27.0,23.0,315.0,33.5,311.0,14.1,137.0,1.11,14.8,69.0,151.3,16x19
True,Volkl,V-Cell 10 320g,98.0,27.0,23.0,335.0,32.0,319.0,13.7,157.0,1.2,15.8,67.0,145.6,16x19
True,Volkl,V-Cell 4,105.0,27.6,25.0,289.0,33.5,304.0,15.3,144.0,1.22,14.8,68.0,160.4,16x19
True,Volkl,V-Cell 6,100.0,27.0,26.0,289.0,33.75,303.0,13.4,140.0,1.24,13.6,69.0,163.7,16x19
True,Volkl,V-Cell 8 (285g),100.0,27.0,24.0,298.0,33.0,303.0,13.2,145.0,1.24,13.6,70.0,162.5,16x18
True,Volkl,V-Cell 8 (300g),100.0,27.0,24.0,312.0,32.6,312.0,13.2,153.0,1.25,15.0,67.0,165.1,16x18
True,Volkl,V-Cell 8 (315g),100.0,27.0,24.0,326.0,32.0,315.0,14.4,157.0,1.23,16.0,66.0,147.8,16x18
True,Volkl,V-Cell 9,100.0,27.0,26.0,326.0,32.5,317.0,14.6,152.0,1.19,16.0,68.0,159.3,16x19
True,Volkl,V-Feel V1 OS,110.0,27.6,27.0,303.0,33.5,312.0,15.0,145.0,1.17,15.8,68.0,161.0,16x19
True,Volkl,Vostra V4,105.0,27.6,25.0,289.0,33.5,306.0,12.6,146.0,1.23,13.9,66.0,159.2,16x19
True,Volkl,Vostra V6,100.0,27.0,26.5,289.0,34.0,301.0,14.0,135.0,1.19,13.6,68.0,150.2,16x19
True,Volkl,Vostra V8 285g,100.0,27.0,24.5,301.0,33.5,310.0,14.2,144.0,1.22,15.1,67.0,161.3,16x18
True,Volkl,Vostra V8 300g,100.0,27.0,24.5,318.0,32.6,323.0,14.5,161.0,1.29,16.5,67.0,158.2,16x18
True,Volkl,Vostra V8 315g,100.0,27.0,23.5,329.0,32.5,319.0,14.8,152.0,1.18,16.4,66.0,151.1,16x18
True,Wilson,Blade 100 v8,100.0,27.0,23.0,318.0,33.0,318.0,14.0,150.0,1.2,16.3,60.0,135.9,16x19
True,Wilson,Blade 100L,100.0,27.0,23.0,286.0,34.0,316.0,14.4,151.0,1.35,16.1,69.0,158.3,16x19
True,Wilson,Blade 104 V8,104.0,27.5,23.0,306.0,33.0,317.0,14.4,155.0,1.25,16.1,60.0,132.6,16x19
True,Wilson,Blade 18x20 v8,98.0,27.0,22.0,323.0,33.0,327.0,14.4,156.0,1.23,17.0,60.0,135.3,18x20
True,Wilson,Blade 98 (16x19),98.0,27.0,21.0,323.0,33.0,328.0,13.7,157.0,1.24,16.4,62.0,133.1,16x19
True,Wilson,Blade 98 (18x20),98.0,27.0,21.0,323.0,33.0,334.0,14.3,163.0,1.29,17.2,62.0,132.0,18x20
True,Wilson,Blade 98 16x19 v6,98.0,27.0,22.0,320.0,33.3,327.0,14.2,153.0,1.22,16.7,67.0,147.9,16x19
True,Wilson,Blade 98 16x19 v8,98.0,27.0,22.0,320.0,32.6,320.0,13.3,157.0,1.25,16.2,61.0,135.1,16x19
True,Wilson,Clash 100,100.0,27.0,25.0,312.0,32.0,312.0,14.6,161.0,1.32,15.1,55.0,120.9,16x19
True,Wilson,Clash 100 Pro v2,100.0,27.0,25.0,326.0,31.5,325.0,14.2,174.0,1.36,17.0,59.0,126.5,16x20
True,Wilson,Clash 100 v2,100.0,27.0,25.0,313.0,32.0,313.0,14.0,162.0,1.32,14.0,57.0,125.4,16x19
True,Wilson,Clash 108,108.0,27.25,24.5,295.0,34.5,312.0,15.7,135.0,1.15,15.9,56.0,126.9,16x19
True,Wilson,Clash 98,98.0,27.0,25.0,326.0,31.5,326.0,13.9,175.0,1.37,15.0,55.0,119.8,16x19
True,Wilson,Clash 98 v2,98.0,27.0,25.0,326.0,31.75,327.0,14.2,173.0,1.35,17.3,60.0,126.2,16x20
True,Wilson,Hyper Hammer 5.3 Stretch,110.0,27.5,25.0,283.0,35.56,323.0,14.8,138.0,1.2,13.57,69.0,156.9,16x20
True,Wilson,Labs Project Shift 99 300g,99.0,27.0,25.0,320.0,32.4,320.0,14.5,159.0,1.27,16.4,68.0,151.5,16x20
True,Wilson,Pro Staff 97 v14,97.0,27.0,23.0,332.0,32.0,332.0,15.0,171.0,1.31,17.5,66.0,147.9,16x19
True,Wilson,Pro Staff 97L v13,97.0,27.0,24.0,306.0,33.3,311.0,13.2,145.0,1.21,15.0,69.0,157.9,16x19
True,Wilson,Pro Staff Six.One 100 v14,100.0,27.0,22.0,323.0,32.5,326.0,13.7,162.0,1.28,16.6,65.0,141.2,16x19
True,Wilson,Pro Staff X v14,100.0,27.0,23.0,332.0,32.0,322.0,15.4,161.0,1.24,17.5,66.0,146.4,16x19
True,Wilson,Shift 99,99.0,27.0,25.0,318.0,32.4,317.0,13.9,157.0,1.26,16.0,67.0,157.2,16x20
True,Wilson,Shift 99 Pro,99.0,27.0,25.0,332.0,32.4,332.0,14.3,165.0,1.27,17.2,68.0,152.0,18x20
True,Wilson,Ultra 100 v2,100.0,27.0,26.0,318.0,33.0,314.0,14.5,146.0,1.17,15.9,74.0,179.2,16x19
True,Wilson,Ultra 100 v4,100.0,27.0,27.0,318.0,33.0,317.0,14.9,149.0,1.2,16.2,70.0,165.6,16x19
True,Wilson,Ultra Pro 16x19 v4,97.0,27.0,22.0,323.0,32.4,317.0,12.9,155.0,1.22,15.5,62.0,144.1,16x19
True,Wilson,Ultra Pro 18x20 v4,97.0,27.0,22.0,323.0,32.4,319.0,13.5,157.0,1.24,15.5,62.0,142.9,18x20
True,Yonex,Astrel 100,100.0,27.0,28.0,295.0,33.0,297.0,14.7,141.0,1.22,13.3,68.0,144.8,16x18
True,Yonex,Astrel 115,115.0,27.25,27.0,282.0,34.8,309.0,17.6,136.0,1.21,16.2,64.0,152.3,16x17
True,Yonex,EZONE 100 2022,100.0,27.0,27.0,318.0,33.0,317.0,15.0,149.0,1.2,16.2,67.0,149.8,16x19
True,Yonex,EZONE 100+ 2022,100.0,27.5,27.0,318.0,34.0,336.0,14.8,153.0,1.18,17.7,67.0,148.8,16x19
True,Yonex,EZONE 98 2022,98.0,27.0,25.0,323.0,32.5,318.0,14.0,154.0,1.22,16.0,65.0,144.4,16x19
True,Yonex,EZONE 98 Tour 2022,98.0,27.0,25.0,332.0,33.0,332.0,14.9,156.0,1.2,17.3,64.0,144.0,16x19
True,Yonex,EZONE 98+ 2022,98.0,27.5,25.0,323.0,33.2,333.0,13.7,159.0,1.21,16.9,64.0,143.1,16x19
True,Yonex,Percept 100,100.0,27.0,24.0,315.0,33.0,318.0,15.0,151.0,1.22,16.3,66.0,147.9,16x19
True,Yonex,Percept 100D,100.0,27.0,24.0,320.0,32.0,318.0,15.1,163.0,1.3,16.3,66.0,147.9,18x19
True,Yonex,Percept 97,97.0,27.0,22.0,326.0,32.0,315.0,14.6,157.0,1.23,16.1,60.0,135.9,16x19
True,Yonex,Percept 97D,97.0,27.0,22.0,337.0,32.0,329.0,15.2,166.0,1.26,17.4,62.0,135.9,18x20
True,Yonex,Percept 97H,97.0,27.0,22.0,346.0,32.0,333.0,15.2,166.0,1.22,17.6,62.0,137.0,16x19
True,Yonex,VCORE 100,100.0,27.0,25.0,320.0,33.0,324.0,15.2,155.0,1.24,17.0,66.0,139.8,16x19
True,Yonex,VCORE 100 2023,100.0,27.0,26.0,320.0,33.0,322.0,14.9,153.0,1.22,16.7,65.0,144.9,16x19
True,Yonex,VCORE 100+ 2023,100.0,27.5,25.5,318.0,34.0,335.0,14.2,152.0,1.18,17.1,64.0,145.3,16x19
True,Yonex,VCORE 95 2023,95.0,27.0,23.0,326.0,32.0,321.0,14.0,163.0,1.28,16.5,61.0,137.0,16x20
True,Yonex,VCORE 98,98.0,27.0,23.0,323.0,32.5,325.0,14.4,161.0,1.27,16.8,66.0,139.8,16x19
True,Yonex,VCORE 98 2023,98.0,27.0,24.0,323.0,32.5,318.0,13.9,154.0,1.22,16.0,62.0,140.8,16x19
True,Yonex,VCORE 98 Tour 2023,98.0,27.0,23.5,332.0,33.02,326.0,14.7,150.0,1.15,16.7,63.0,146.2,16x19
True,Yonex,VCORE 98+ (2021),98.0,27.5,23.0,323.0,33.5,334.0,13.9,156.0,1.19,17.0,66.0,143.8,16x19
True,Yonex,VCORE 98+ 2023,98.0,27.5,23.5,323.0,33.5,333.0,14.5,155.0,1.18,17.2,62.0,137.0,16x19
True,Yonex,VCORE Pro 97,97.0,27.0,22.0,326.0,32.0,318.0,14.2,160.0,1.25,15.9,60.0,129.2,16x19
True,Yonex,VCORE Pro 97D,97.0,27.0,22.0,340.0,32.0,330.0,15.1,165.0,1.24,17.7,61.0,125.4,18x20
True,Yonex,VCORE Pro 97H,97.0,27.0,22.0,349.0,32.0,343.0,15.4,174.0,1.27,18.0,61.0,127.0,16x19
